pais,iso3c,departamento,fecha_resultado,n,n_acum
Peru,PER,AMAZONAS,2021-09-06,14,31541
Peru,PER,AMAZONAS,2021-09-07,18,31559
Peru,PER,AMAZONAS,2021-09-08,13,31572
Peru,PER,AMAZONAS,2021-09-09,15,31587
Peru,PER,AMAZONAS,2021-09-10,19,31606
Peru,PER,AMAZONAS,2021-09-11,10,31616
Peru,PER,AMAZONAS,2021-09-12,6,31622
Peru,PER,AMAZONAS,2021-09-13,11,31633
Peru,PER,AMAZONAS,2021-09-14,24,31657
Peru,PER,AMAZONAS,2021-09-15,25,31682
Peru,PER,AMAZONAS,2021-09-16,16,31698
Peru,PER,AMAZONAS,2021-09-17,12,31710
Peru,PER,AMAZONAS,2021-09-18,5,31715
Peru,PER,AMAZONAS,2021-09-19,6,31721
Peru,PER,AMAZONAS,2021-09-20,15,31736
Peru,PER,AMAZONAS,2021-09-21,26,31762
Peru,PER,AMAZONAS,2021-09-22,22,31784
Peru,PER,AMAZONAS,2021-09-23,7,31791
Peru,PER,AMAZONAS,2021-09-24,12,31803
Peru,PER,AMAZONAS,2021-09-25,7,31810
Peru,PER,AMAZONAS,2021-09-26,4,31814
Peru,PER,AMAZONAS,2021-09-27,21,31835
Peru,PER,AMAZONAS,2021-09-28,26,31861
Peru,PER,AMAZONAS,2021-09-29,16,31877
Peru,PER,AMAZONAS,2021-09-30,17,31894
Peru,PER,AMAZONAS,2021-10-01,22,31916
Peru,PER,AMAZONAS,2021-10-02,16,31932
Peru,PER,AMAZONAS,2021-10-03,3,31935
Peru,PER,AMAZONAS,2021-10-04,25,31960
Peru,PER,AMAZONAS,2021-10-05,21,31981
Peru,PER,AMAZONAS,2021-10-06,13,31994
Peru,PER,AMAZONAS,2021-10-07,15,32009
Peru,PER,AMAZONAS,2021-10-08,3,32012
Peru,PER,AMAZONAS,2021-10-09,8,32020
Peru,PER,AMAZONAS,2021-10-10,2,32022
Peru,PER,AMAZONAS,2021-10-11,23,32045
Peru,PER,AMAZONAS,2021-10-12,7,32052
Peru,PER,AMAZONAS,2021-10-13,27,32079
Peru,PER,AMAZONAS,2021-10-14,15,32094
Peru,PER,AMAZONAS,2021-10-15,17,32111
Peru,PER,AMAZONAS,2021-10-16,11,32122
Peru,PER,AMAZONAS,2021-10-17,4,32126
Peru,PER,AMAZONAS,2021-10-18,31,32157
Peru,PER,AMAZONAS,2021-10-19,13,32170
Peru,PER,AMAZONAS,2021-10-20,15,32185
Peru,PER,AMAZONAS,2021-10-21,6,32191
Peru,PER,AMAZONAS,2021-10-22,12,32203
Peru,PER,AMAZONAS,2021-10-23,8,32211
Peru,PER,AMAZONAS,2021-10-24,1,32212
Peru,PER,AMAZONAS,2021-10-25,30,32242
Peru,PER,AMAZONAS,2021-10-26,5,32247
Peru,PER,AMAZONAS,2021-10-27,17,32264
Peru,PER,AMAZONAS,2021-10-28,20,32284
Peru,PER,AMAZONAS,2021-10-29,13,32297
Peru,PER,AMAZONAS,2021-10-30,8,32305
Peru,PER,AMAZONAS,2021-10-31,3,32308
Peru,PER,AMAZONAS,2021-11-01,8,32316
Peru,PER,AMAZONAS,2021-11-02,18,32334
Peru,PER,AMAZONAS,2021-11-03,41,32375
Peru,PER,AMAZONAS,2021-11-04,9,32384
Peru,PER,AMAZONAS,2021-11-05,8,32392
Peru,PER,AMAZONAS,2021-11-06,9,32401
Peru,PER,AMAZONAS,2021-11-07,2,32403
Peru,PER,AMAZONAS,2021-11-08,24,32427
Peru,PER,AMAZONAS,2021-11-09,16,32443
Peru,PER,AMAZONAS,2021-11-10,26,32469
Peru,PER,AMAZONAS,2021-11-11,29,32498
Peru,PER,AMAZONAS,2021-11-12,22,32520
Peru,PER,AMAZONAS,2021-11-13,14,32534
Peru,PER,AMAZONAS,2021-11-14,3,32537
Peru,PER,AMAZONAS,2021-11-15,24,32561
Peru,PER,AMAZONAS,2021-11-16,14,32575
Peru,PER,AMAZONAS,2021-11-17,37,32612
Peru,PER,AMAZONAS,2021-11-18,15,32627
Peru,PER,AMAZONAS,2021-11-19,14,32641
Peru,PER,AMAZONAS,2021-11-20,4,32645
Peru,PER,AMAZONAS,2021-11-21,4,32645
Peru,PER,AMAZONAS,2021-11-22,15,32660
Peru,PER,AMAZONAS,2021-11-23,26,32686
Peru,PER,AMAZONAS,2021-11-24,15,32701
Peru,PER,AMAZONAS,2021-11-25,13,32714
Peru,PER,AMAZONAS,2021-11-26,16,32730
Peru,PER,AMAZONAS,2021-11-27,7,32737
Peru,PER,AMAZONAS,2021-11-28,1,32738
Peru,PER,AMAZONAS,2021-11-29,28,32766
Peru,PER,AMAZONAS,2021-11-30,16,32782
Peru,PER,AMAZONAS,2021-12-01,10,32792
Peru,PER,AMAZONAS,2021-12-02,6,32798
Peru,PER,AMAZONAS,2021-12-03,12,32810
Peru,PER,AMAZONAS,2021-12-04,4,32814
Peru,PER,AMAZONAS,2021-12-05,7,32821
Peru,PER,AMAZONAS,2021-12-06,29,32850
Peru,PER,AMAZONAS,2021-12-07,21,32871
Peru,PER,AMAZONAS,2021-12-08,6,32877
Peru,PER,AMAZONAS,2021-12-09,15,32892
Peru,PER,AMAZONAS,2021-12-10,31,32923
Peru,PER,AMAZONAS,2021-12-11,43,32966
Peru,PER,AMAZONAS,2021-12-12,12,32978
Peru,PER,AMAZONAS,2021-12-13,24,33002
Peru,PER,AMAZONAS,2021-12-14,23,33025
Peru,PER,AMAZONAS,2021-12-15,18,33043
Peru,PER,AMAZONAS,2021-12-16,17,33060
Peru,PER,AMAZONAS,2021-12-17,53,33113
Peru,PER,AMAZONAS,2021-12-18,18,33131
Peru,PER,AMAZONAS,2021-12-19,8,33139
Peru,PER,AMAZONAS,2021-12-20,75,33214
Peru,PER,AMAZONAS,2021-12-21,32,33246
Peru,PER,AMAZONAS,2021-12-22,23,33269
Peru,PER,AMAZONAS,2021-12-23,15,33284
Peru,PER,AMAZONAS,2021-12-24,11,33295
Peru,PER,AMAZONAS,2021-12-25,6,33301
Peru,PER,AMAZONAS,2021-12-26,3,33304
Peru,PER,AMAZONAS,2021-12-27,29,33333
Peru,PER,AMAZONAS,2021-12-28,47,33380
Peru,PER,AMAZONAS,2021-12-29,78,33458
Peru,PER,AMAZONAS,2021-12-30,84,33542
Peru,PER,AMAZONAS,2021-12-31,23,33565
Peru,PER,AMAZONAS,2022-01-01,13,33578
Peru,PER,AMAZONAS,2022-01-02,14,33592
Peru,PER,AMAZONAS,2022-01-03,68,33660
Peru,PER,AMAZONAS,2022-01-04,58,33718
Peru,PER,AMAZONAS,2022-01-05,75,33793
Peru,PER,AMAZONAS,2022-01-06,121,33914
Peru,PER,AMAZONAS,2022-01-07,104,34018
Peru,PER,AMAZONAS,2022-01-08,67,34085
Peru,PER,AMAZONAS,2022-01-09,23,34108
Peru,PER,AMAZONAS,2022-01-10,130,34238
Peru,PER,AMAZONAS,2022-01-11,129,34367
Peru,PER,AMAZONAS,2022-01-12,177,34544
Peru,PER,AMAZONAS,2022-01-13,278,34822
Peru,PER,AMAZONAS,2022-01-14,238,35060
Peru,PER,AMAZONAS,2022-01-15,176,35236
Peru,PER,AMAZONAS,2022-01-16,26,35262
Peru,PER,AMAZONAS,2022-01-17,382,35644
Peru,PER,AMAZONAS,2022-01-18,364,36008
Peru,PER,AMAZONAS,2022-01-19,429,36437
Peru,PER,AMAZONAS,2022-01-20,403,36840
Peru,PER,AMAZONAS,2022-01-21,355,37195
Peru,PER,AMAZONAS,2022-01-22,290,37485
Peru,PER,AMAZONAS,2022-01-23,76,37561
Peru,PER,AMAZONAS,2022-01-24,459,38020
Peru,PER,AMAZONAS,2022-01-25,501,38521
Peru,PER,AMAZONAS,2022-01-26,484,39005
Peru,PER,AMAZONAS,2022-01-27,485,39490
Peru,PER,AMAZONAS,2022-01-28,483,39973
Peru,PER,AMAZONAS,2022-01-29,216,40189
Peru,PER,AMAZONAS,2022-01-30,74,40263
Peru,PER,AMAZONAS,2022-01-31,476,40739
Peru,PER,AMAZONAS,2022-02-01,452,41191
Peru,PER,AMAZONAS,2022-02-02,357,41548
Peru,PER,AMAZONAS,2022-02-03,328,41876
Peru,PER,AMAZONAS,2022-02-04,285,42161
Peru,PER,AMAZONAS,2022-02-05,160,42321
Peru,PER,AMAZONAS,2022-02-06,28,42349
Peru,PER,AMAZONAS,2022-02-07,285,42634
Peru,PER,AMAZONAS,2022-02-08,248,42882
Peru,PER,AMAZONAS,2022-02-09,165,43047
Peru,PER,AMAZONAS,2022-02-10,152,43199
Peru,PER,AMAZONAS,2022-02-11,106,43305
Peru,PER,AMAZONAS,2022-02-12,44,43349
Peru,PER,AMAZONAS,2022-02-13,14,43363
Peru,PER,AMAZONAS,2022-02-14,134,43497
Peru,PER,AMAZONAS,2022-02-15,96,43593
Peru,PER,AMAZONAS,2022-02-16,97,43690
Peru,PER,AMAZONAS,2022-02-17,81,43771
Peru,PER,AMAZONAS,2022-02-18,76,43847
Peru,PER,AMAZONAS,2022-02-19,32,43879
Peru,PER,AMAZONAS,2022-02-20,9,43888
Peru,PER,AMAZONAS,2022-02-21,89,43977
Peru,PER,AMAZONAS,2022-02-22,60,44037
Peru,PER,AMAZONAS,2022-02-23,33,44070
Peru,PER,AMAZONAS,2022-02-24,49,44119
Peru,PER,AMAZONAS,2022-02-25,21,44140
Peru,PER,AMAZONAS,2022-02-26,16,44156
Peru,PER,AMAZONAS,2022-02-27,6,44162
Peru,PER,AMAZONAS,2022-02-28,37,44199
Peru,PER,AMAZONAS,2022-03-01,19,44218
Peru,PER,AMAZONAS,2022-03-02,21,44239
Peru,PER,AMAZONAS,2022-03-03,11,44250
Peru,PER,AMAZONAS,2022-03-04,9,44259
Peru,PER,AMAZONAS,2022-03-05,28,44287
Peru,PER,AMAZONAS,2022-03-06,15,44302
Peru,PER,AMAZONAS,2022-03-07,18,44320
Peru,PER,AMAZONAS,2022-03-08,13,44333
Peru,PER,AMAZONAS,2022-03-09,15,44348
Peru,PER,AMAZONAS,2022-03-10,11,44359
Peru,PER,AMAZONAS,2022-03-11,15,44374
Peru,PER,AMAZONAS,2022-03-12,21,44395
Peru,PER,AMAZONAS,2022-03-13,11,44406
Peru,PER,AMAZONAS,2022-03-14,26,44432
Peru,PER,AMAZONAS,2022-03-15,15,44447
Peru,PER,AMAZONAS,2022-03-16,15,44462
Peru,PER,AMAZONAS,2022-03-17,18,44480
Peru,PER,AMAZONAS,2022-03-18,10,44490
Peru,PER,AMAZONAS,2022-03-19,5,44495
Peru,PER,AMAZONAS,2022-03-20,10,44505
Peru,PER,AMAZONAS,2022-03-21,11,44516
Peru,PER,AMAZONAS,2022-03-22,13,44529
Peru,PER,AMAZONAS,2022-03-23,6,44535
Peru,PER,AMAZONAS,2022-03-24,5,44540
Peru,PER,AMAZONAS,2022-03-25,16,44556
Peru,PER,AMAZONAS,2022-03-26,12,44568
Peru,PER,AMAZONAS,2022-03-27,6,44574
Peru,PER,AMAZONAS,2022-03-28,14,44588
Peru,PER,AMAZONAS,2022-03-29,14,44602
Peru,PER,AMAZONAS,2022-03-30,11,44613
Peru,PER,AMAZONAS,2022-03-31,9,44622
Peru,PER,AMAZONAS,2022-04-01,3,44625
Peru,PER,AMAZONAS,2022-04-02,1,44626
Peru,PER,AMAZONAS,2022-04-03,1,44626
Peru,PER,AMAZONAS,2022-04-04,4,44630
Peru,PER,AMAZONAS,2022-04-05,7,44637
Peru,PER,AMAZONAS,2022-04-06,3,44640
Peru,PER,AMAZONAS,2022-04-07,4,44644
Peru,PER,AMAZONAS,2022-04-08,7,44651
Peru,PER,AMAZONAS,2022-04-09,7,44651
Peru,PER,AMAZONAS,2022-04-10,7,44651
Peru,PER,AMAZONAS,2022-04-11,5,44656
Peru,PER,AMAZONAS,2022-04-12,2,44658
Peru,PER,AMAZONAS,2022-04-13,3,44661
Peru,PER,AMAZONAS,2022-04-14,3,44661
Peru,PER,AMAZONAS,2022-04-15,1,44662
Peru,PER,AMAZONAS,2022-04-16,1,44662
Peru,PER,AMAZONAS,2022-04-17,1,44662
Peru,PER,AMAZONAS,2022-04-18,2,44664
Peru,PER,AMAZONAS,2022-04-19,2,44666
Peru,PER,AMAZONAS,2022-04-20,1,44667
Peru,PER,AMAZONAS,2022-04-21,1,44668
Peru,PER,AMAZONAS,2022-04-22,8,44676
Peru,PER,AMAZONAS,2022-04-23,8,44676
Peru,PER,AMAZONAS,2022-04-24,8,44676
Peru,PER,AMAZONAS,2022-04-25,3,44679
Peru,PER,AMAZONAS,2022-04-26,3,44679
Peru,PER,AMAZONAS,2022-04-27,4,44683
Peru,PER,AMAZONAS,2022-04-28,4,44687
Peru,PER,AMAZONAS,2022-04-29,1,44688
Peru,PER,AMAZONAS,2022-04-30,1,44688
Peru,PER,AMAZONAS,2022-05-01,1,44688
Peru,PER,AMAZONAS,2022-05-02,1,44688
Peru,PER,AMAZONAS,2022-05-03,3,44691
Peru,PER,AMAZONAS,2022-05-04,3,44694
Peru,PER,AMAZONAS,2022-05-05,2,44696
Peru,PER,AMAZONAS,2022-05-06,2,44696
Peru,PER,AMAZONAS,2022-05-07,2,44696
Peru,PER,AMAZONAS,2022-05-08,2,44696
Peru,PER,AMAZONAS,2022-05-09,2,44696
Peru,PER,AMAZONAS,2022-05-10,2,44696
Peru,PER,AMAZONAS,2022-05-11,2,44696
Peru,PER,AMAZONAS,2022-05-12,1,44697
Peru,PER,AMAZONAS,2022-05-13,3,44700
Peru,PER,AMAZONAS,2022-05-14,1,44701
Peru,PER,AMAZONAS,2022-05-15,1,44701
Peru,PER,AMAZONAS,2022-05-16,1,44702
Peru,PER,AMAZONAS,2022-05-17,1,44702
Peru,PER,AMAZONAS,2022-05-18,1,44703
Peru,PER,AMAZONAS,2022-05-19,1,44703
Peru,PER,AMAZONAS,2022-05-20,1,44703
Peru,PER,AMAZONAS,2022-05-21,1,44704
Peru,PER,AMAZONAS,2022-05-22,1,44704
Peru,PER,AMAZONAS,2022-05-23,1,44704
Peru,PER,AMAZONAS,2022-05-24,2,44706
Peru,PER,AMAZONAS,2022-05-25,2,44708
Peru,PER,AMAZONAS,2022-05-26,1,44709
Peru,PER,AMAZONAS,2022-05-27,1,44709
Peru,PER,AMAZONAS,2022-05-28,1,44709
Peru,PER,AMAZONAS,2022-05-29,1,44709
Peru,PER,AMAZONAS,2022-05-30,1,44710
Peru,PER,AMAZONAS,2022-05-31,1,44710
Peru,PER,AMAZONAS,2022-06-01,2,44712
Peru,PER,AMAZONAS,2022-06-02,12,44724
Peru,PER,AMAZONAS,2022-06-03,1,44725
Peru,PER,AMAZONAS,2022-06-04,1,44725
Peru,PER,AMAZONAS,2022-06-05,1,44725
Peru,PER,AMAZONAS,2022-06-06,1,44725
Peru,PER,AMAZONAS,2022-06-07,3,44728
Peru,PER,AMAZONAS,2022-06-08,1,44729
Peru,PER,AMAZONAS,2022-06-09,1,44729
Peru,PER,AMAZONAS,2022-06-10,1,44730
Peru,PER,AMAZONAS,2022-06-11,1,44731
Peru,PER,AMAZONAS,2022-06-12,1,44731
Peru,PER,AMAZONAS,2022-06-13,3,44734
Peru,PER,AMAZONAS,2022-06-14,2,44736
Peru,PER,AMAZONAS,2022-06-15,2,44738
Peru,PER,AMAZONAS,2022-06-16,2,44740
Peru,PER,AMAZONAS,2022-06-17,5,44745
Peru,PER,AMAZONAS,2022-06-18,2,44747
Peru,PER,AMAZONAS,2022-06-19,2,44747
Peru,PER,AMAZONAS,2022-06-20,4,44751
Peru,PER,AMAZONAS,2022-06-21,5,44756
Peru,PER,AMAZONAS,2022-06-22,6,44762
Peru,PER,AMAZONAS,2022-06-23,13,44775
Peru,PER,AMAZONAS,2022-06-24,5,44780
Peru,PER,AMAZONAS,2022-06-25,2,44782
Peru,PER,AMAZONAS,2022-06-26,2,44782
Peru,PER,AMAZONAS,2022-06-27,8,44790
Peru,PER,AMAZONAS,2022-06-28,22,44812
Peru,PER,AMAZONAS,2022-06-29,7,44819
Peru,PER,AMAZONAS,2022-06-30,36,44855
Peru,PER,AMAZONAS,2022-07-01,58,44913
Peru,PER,AMAZONAS,2022-07-02,24,44937
Peru,PER,AMAZONAS,2022-07-03,9,44946
Peru,PER,AMAZONAS,2022-07-04,73,45019
Peru,PER,AMAZONAS,2022-07-05,103,45122
Peru,PER,AMAZONAS,2022-07-06,110,45232
Peru,PER,AMAZONAS,2022-07-07,156,45388
Peru,PER,AMAZONAS,2022-07-08,149,45537
Peru,PER,AMAZONAS,2022-07-09,44,45581
Peru,PER,AMAZONAS,2022-07-10,27,45608
Peru,PER,AMAZONAS,2022-07-11,235,45843
Peru,PER,AMAZONAS,2022-07-12,289,46132
Peru,PER,AMAZONAS,2022-07-13,93,46225
Peru,PER,AMAZONAS,2022-07-14,243,46468
Peru,PER,AMAZONAS,2022-07-15,567,47035
Peru,PER,AMAZONAS,2022-07-16,40,47075
Peru,PER,AMAZONAS,2022-07-17,40,47115
Peru,PER,AMAZONAS,2022-07-18,299,47414
Peru,PER,AMAZONAS,2022-07-19,228,47642
Peru,PER,AMAZONAS,2022-07-20,142,47784
Peru,PER,AMAZONAS,2022-07-21,238,48022
Peru,PER,AMAZONAS,2022-07-22,185,48207
Peru,PER,AMAZONAS,2022-07-23,61,48268
Peru,PER,AMAZONAS,2022-07-24,20,48288
Peru,PER,AMAZONAS,2022-07-25,138,48426
Peru,PER,AMAZONAS,2022-07-26,171,48597
Peru,PER,AMAZONAS,2022-07-27,150,48747
Peru,PER,AMAZONAS,2022-07-28,21,48768
Peru,PER,AMAZONAS,2022-07-29,32,48800
Peru,PER,AMAZONAS,2022-07-30,68,48868
Peru,PER,AMAZONAS,2022-07-31,11,48879
Peru,PER,AMAZONAS,2022-08-01,120,48999
Peru,PER,AMAZONAS,2022-08-02,54,49053
Peru,PER,AMAZONAS,2022-08-03,120,49173
Peru,PER,AMAZONAS,2022-08-04,51,49224
Peru,PER,AMAZONAS,2022-08-05,44,49268
Peru,PER,AMAZONAS,2022-08-06,9,49277
Peru,PER,AMAZONAS,2022-08-07,12,49289
Peru,PER,AMAZONAS,2022-08-08,85,49374
Peru,PER,AMAZONAS,2022-08-09,47,49421
Peru,PER,AMAZONAS,2022-08-10,73,49494
Peru,PER,AMAZONAS,2022-08-11,26,49520
Peru,PER,AMAZONAS,2022-08-12,41,49561
Peru,PER,AMAZONAS,2022-08-13,26,49587
Peru,PER,AMAZONAS,2022-08-14,3,49590
Peru,PER,AMAZONAS,2022-08-15,19,49609
Peru,PER,AMAZONAS,2022-08-16,37,49646
Peru,PER,AMAZONAS,2022-08-17,37,49683
Peru,PER,AMAZONAS,2022-08-18,37,49720
Peru,PER,AMAZONAS,2022-08-19,33,49753
Peru,PER,AMAZONAS,2022-08-20,6,49759
Peru,PER,AMAZONAS,2022-08-21,4,49763
Peru,PER,AMAZONAS,2022-08-22,22,49785
Peru,PER,AMAZONAS,2022-08-23,23,49808
Peru,PER,AMAZONAS,2022-08-24,9,49817
Peru,PER,AMAZONAS,2022-08-25,13,49830
Peru,PER,AMAZONAS,2022-08-26,10,49840
Peru,PER,AMAZONAS,2022-08-27,9,49849
Peru,PER,AMAZONAS,2022-08-28,9,49849
Peru,PER,AMAZONAS,2022-08-29,4,49853
Peru,PER,AMAZONAS,2022-08-30,4,49853
Peru,PER,AMAZONAS,2022-08-31,7,49860
Peru,PER,AMAZONAS,2022-09-01,6,49866
Peru,PER,AMAZONAS,2022-09-02,3,49869
Peru,PER,AMAZONAS,2022-09-03,1,49870
Peru,PER,AMAZONAS,2022-09-04,1,49870
Peru,PER,AMAZONAS,2022-09-05,6,49876
Peru,PER,AMAZONAS,2022-09-06,7,49883
Peru,PER,AMAZONAS,2022-09-07,3,49886
Peru,PER,AMAZONAS,2022-09-08,4,49890
Peru,PER,AMAZONAS,2022-09-09,8,49898
Peru,PER,AMAZONAS,2022-09-10,3,49901
Peru,PER,AMAZONAS,2022-09-11,3,49901
Peru,PER,AMAZONAS,2022-09-12,6,49907
Peru,PER,AMAZONAS,2022-09-13,3,49910
Peru,PER,AMAZONAS,2022-09-14,2,49912
Peru,PER,AMAZONAS,2022-09-15,2,49914
Peru,PER,AMAZONAS,2022-09-16,1,49915
Peru,PER,AMAZONAS,2022-09-17,1,49916
Peru,PER,AMAZONAS,2022-09-18,1,49916
Peru,PER,AMAZONAS,2022-09-19,3,49919
Peru,PER,AMAZONAS,2022-09-20,4,49923
Peru,PER,AMAZONAS,2022-09-21,3,49926
Peru,PER,AMAZONAS,2022-09-22,1,49927
Peru,PER,AMAZONAS,2022-09-23,1,49927
Peru,PER,AMAZONAS,2022-09-24,1,49927
Peru,PER,AMAZONAS,2022-09-25,1,49927
Peru,PER,AMAZONAS,2022-09-26,1,49928
Peru,PER,AMAZONAS,2022-09-27,1,49929
Peru,PER,AMAZONAS,2022-09-28,3,49932
Peru,PER,AMAZONAS,2022-09-29,1,49933
Peru,PER,AMAZONAS,2022-09-30,1,49934
Peru,PER,AMAZONAS,2022-10-01,1,49935
Peru,PER,AMAZONAS,2022-10-02,1,49936
Peru,PER,AMAZONAS,2022-10-03,2,49938
Peru,PER,AMAZONAS,2022-10-04,1,49939
Peru,PER,AMAZONAS,2022-10-05,1,49939
Peru,PER,AMAZONAS,2022-10-06,2,49941
Peru,PER,AMAZONAS,2022-10-07,2,49941
Peru,PER,AMAZONAS,2022-10-08,2,49941
Peru,PER,AMAZONAS,2022-10-09,2,49941
Peru,PER,AMAZONAS,2022-10-10,2,49943
Peru,PER,AMAZONAS,2022-10-11,1,49944
Peru,PER,AMAZONAS,2022-10-12,1,49944
Peru,PER,AMAZONAS,2022-10-13,1,49944
Peru,PER,AMAZONAS,2022-10-14,1,49944
Peru,PER,AMAZONAS,2022-10-15,1,49945
Peru,PER,AMAZONAS,2022-10-16,1,49945
Peru,PER,AMAZONAS,2022-10-17,1,49945
Peru,PER,AMAZONAS,2022-10-18,2,49947
Peru,PER,AMAZONAS,2022-10-19,2,49947
Peru,PER,AMAZONAS,2022-10-20,2,49947
Peru,PER,AMAZONAS,2022-10-21,2,49947
Peru,PER,AMAZONAS,2022-10-22,2,49947
Peru,PER,AMAZONAS,2022-10-23,2,49947
Peru,PER,AMAZONAS,2022-10-24,2,49947
Peru,PER,AMAZONAS,2022-10-25,1,49948
Peru,PER,AMAZONAS,2022-10-26,1,49948
Peru,PER,AMAZONAS,2022-10-27,1,49948
Peru,PER,AMAZONAS,2022-10-28,1,49948
Peru,PER,AMAZONAS,2022-10-29,2,49950
Peru,PER,AMAZONAS,2022-10-30,2,49950
Peru,PER,AMAZONAS,2022-10-31,1,49951
Peru,PER,AMAZONAS,2022-11-01,1,49951
Peru,PER,AMAZONAS,2022-11-02,1,49952
Peru,PER,AMAZONAS,2022-11-03,1,49953
Peru,PER,AMAZONAS,2022-11-04,1,49954
Peru,PER,AMAZONAS,2022-11-05,1,49955
Peru,PER,AMAZONAS,2022-11-06,1,49955
Peru,PER,AMAZONAS,2022-11-07,2,49957
Peru,PER,AMAZONAS,2022-11-08,2,49959
Peru,PER,AMAZONAS,2022-11-09,3,49962
Peru,PER,AMAZONAS,2022-11-10,3,49965
Peru,PER,AMAZONAS,2022-11-11,2,49967
Peru,PER,AMAZONAS,2022-11-12,3,49970
Peru,PER,AMAZONAS,2022-11-13,3,49970
Peru,PER,AMAZONAS,2022-11-14,3,49970
Peru,PER,ANCASH,2020-03-15,1,1
Peru,PER,ANCASH,2020-03-16,1,1
Peru,PER,ANCASH,2020-03-17,1,1
Peru,PER,ANCASH,2020-03-18,1,2
Peru,PER,ANCASH,2020-03-19,2,4
Peru,PER,ANCASH,2020-03-20,2,4
Peru,PER,ANCASH,2020-03-21,2,4
Peru,PER,ANCASH,2020-03-22,2,4
Peru,PER,ANCASH,2020-03-23,2,4
Peru,PER,ANCASH,2020-03-24,1,5
Peru,PER,ANCASH,2020-03-25,1,6
Peru,PER,ANCASH,2020-03-26,1,6
Peru,PER,ANCASH,2020-03-27,1,6
Peru,PER,ANCASH,2020-03-28,1,6
Peru,PER,ANCASH,2020-03-29,5,11
Peru,PER,ANCASH,2020-03-30,5,11
Peru,PER,ANCASH,2020-03-31,2,13
Peru,PER,ANCASH,2020-04-01,2,13
Peru,PER,ANCASH,2020-04-02,2,15
Peru,PER,ANCASH,2020-04-03,2,15
Peru,PER,ANCASH,2020-04-04,9,24
Peru,PER,ANCASH,2020-04-05,7,31
Peru,PER,ANCASH,2020-04-06,13,44
Peru,PER,ANCASH,2020-04-07,26,70
Peru,PER,ANCASH,2020-04-08,10,80
Peru,PER,ANCASH,2020-04-09,12,92
Peru,PER,ANCASH,2020-04-10,16,108
Peru,PER,ANCASH,2020-04-11,25,133
Peru,PER,ANCASH,2020-04-12,7,140
Peru,PER,ANCASH,2020-04-13,20,160
Peru,PER,ANCASH,2020-04-14,28,188
Peru,PER,ANCASH,2020-04-15,42,230
Peru,PER,ANCASH,2020-04-16,37,267
Peru,PER,ANCASH,2020-04-17,25,292
Peru,PER,ANCASH,2020-04-18,56,348
Peru,PER,ANCASH,2020-04-19,10,358
Peru,PER,ANCASH,2020-04-20,34,392
Peru,PER,ANCASH,2020-04-21,45,437
Peru,PER,ANCASH,2020-04-22,30,467
Peru,PER,ANCASH,2020-04-23,46,513
Peru,PER,ANCASH,2020-04-24,56,569
Peru,PER,ANCASH,2020-04-25,56,625
Peru,PER,ANCASH,2020-04-26,13,638
Peru,PER,ANCASH,2020-04-27,43,681
Peru,PER,ANCASH,2020-04-28,98,779
Peru,PER,ANCASH,2020-04-29,71,850
Peru,PER,ANCASH,2020-04-30,108,958
Peru,PER,ANCASH,2020-05-01,66,1024
Peru,PER,ANCASH,2020-05-02,119,1143
Peru,PER,ANCASH,2020-05-03,25,1168
Peru,PER,ANCASH,2020-05-04,108,1276
Peru,PER,ANCASH,2020-05-05,125,1401
Peru,PER,ANCASH,2020-05-06,74,1475
Peru,PER,ANCASH,2020-05-07,78,1553
Peru,PER,ANCASH,2020-05-08,53,1606
Peru,PER,ANCASH,2020-05-09,70,1676
Peru,PER,ANCASH,2020-05-10,11,1687
Peru,PER,ANCASH,2020-05-11,121,1808
Peru,PER,ANCASH,2020-05-12,101,1909
Peru,PER,ANCASH,2020-05-13,152,2061
Peru,PER,ANCASH,2020-05-14,179,2240
Peru,PER,ANCASH,2020-05-15,167,2407
Peru,PER,ANCASH,2020-05-16,103,2510
Peru,PER,ANCASH,2020-05-17,49,2559
Peru,PER,ANCASH,2020-05-18,97,2656
Peru,PER,ANCASH,2020-05-19,281,2937
Peru,PER,ANCASH,2020-05-20,125,3062
Peru,PER,ANCASH,2020-05-21,134,3196
Peru,PER,ANCASH,2020-05-22,181,3377
Peru,PER,ANCASH,2020-05-23,142,3519
Peru,PER,ANCASH,2020-05-24,52,3571
Peru,PER,ANCASH,2020-05-25,179,3750
Peru,PER,ANCASH,2020-05-26,187,3937
Peru,PER,ANCASH,2020-05-27,227,4164
Peru,PER,ANCASH,2020-05-28,242,4406
Peru,PER,ANCASH,2020-05-29,175,4581
Peru,PER,ANCASH,2020-05-30,146,4727
Peru,PER,ANCASH,2020-05-31,34,4761
Peru,PER,ANCASH,2020-06-01,138,4899
Peru,PER,ANCASH,2020-06-02,140,5039
Peru,PER,ANCASH,2020-06-03,120,5159
Peru,PER,ANCASH,2020-06-04,113,5272
Peru,PER,ANCASH,2020-06-05,84,5356
Peru,PER,ANCASH,2020-06-06,112,5468
Peru,PER,ANCASH,2020-06-07,103,5571
Peru,PER,ANCASH,2020-06-08,169,5740
Peru,PER,ANCASH,2020-06-09,129,5869
Peru,PER,ANCASH,2020-06-10,134,6003
Peru,PER,ANCASH,2020-06-11,221,6224
Peru,PER,ANCASH,2020-06-12,207,6431
Peru,PER,ANCASH,2020-06-13,146,6577
